Date,Ticker,Momentum,Volatilidade,Liquidez,Retorno_Mercado,Volatilidade_Mercado,Selic,IPCA_12M,IPCA_Mensal,Regime,Mercado,Future_Return_3M,Risk_Free_3M,Target_3M,Future_Return_12M,Risk_Free_12M,Target_12M,Future_Return_36M,Risk_Free_36M,Target_36M,Future_Return_120M,Risk_Free_120M,Target_120M
2024-08-31,CPOF11,0.014018691588784993,0.009628804125257373,6425496.673067487,-0.011797888315305483,0.027036301092559174,10.4,4.24,-0.02,crescimento,neutro,0.004608294930875667,0.02504343465293979,0.0,0.01382488479262678,0.10400000000000009,0.0,,,,,,
2024-09-30,CPOF11,0.004629629629629539,0.0019139620200519358,5879552.97222198,-0.020338263371765475,0.03208029191993322,10.5,4.42,0.44,crescimento,neutro,-0.004608294930875556,0.02527547619234105,0.0,0.01382488479262678,0.10499999999999998,0.0,,,,,,
2024-10-31,CPOF11,0.004608294930875667,0.015981220150365738,8656562.630636064,-0.04694974528569573,0.03411570715229702,10.65,4.76,0.56,crescimento,bear,-0.004862374121989643,0.02562324337769417,0.0,0.004587155963302836,0.10650000000000004,0.0,,,,,,
2024-11-30,CPOF11,0.004608294930875667,0.012700327841881607,440.81714424254403,-0.07178029594842283,0.036573851076229215,11.04,4.87,0.39,neutro,bear,-0.004587155963302725,0.026525786225343406,0.0,0.004587155963302836,0.11040000000000005,0.0,,,,,,
2024-12-31,CPOF11,-0.004608294930875556,0.037181510277558234,5109397.952135964,-0.069314083736288,0.08048039741647245,11.77,4.83,0.52,neutro,bear,0.004629629629629539,0.028208791109630926,0.0,0.0185185185185186,0.11769999999999992,0.0,,,,,,
2025-01-31,CPOF11,-0.004862374121989643,0.03838220785188104,7602227.017222692,-0.06801444722302996,0.08163946128493198,12.24,4.56,0.16,neutro,bear,0.00027656291102862163,0.029288011710970174,0.0,0.014105271154038146,0.12240000000000006,0.0,,,,,,
2025-02-28,CPOF11,-0.004587155963302725,0.009546033662854739,6369617.8462023055,-0.032901053620675635,0.06505549585527251,13.15,5.06,1.31,neutro,bear,9.218558737766891e-05,0.03136796922360818,0.0,0.011981594947076513,0.13149999999999995,0.0,,,,,,
2025-03-31,CPOF11,0.004629629629629539,0.005747115977723568,2774304.7271796335,0.017905226152806764,0.04704760367625331,13.57,5.48,0.56,neutro,bear,-9.218558737755789e-05,0.03232372019296026,0.0,-0.04147465437788023,0.13569999999999993,0.0,,,,,,
2025-04-30,CPOF11,0.00027656291102862163,0.02224473128316912,7299732.574277847,0.06881923808754631,0.04070913052968954,14.15,5.53,0.43,neutro,bull,0.0,0.03363921831949224,0.0,-0.04147465437788023,0.14149999999999996,0.0,,,,,,
2025-05-31,CPOF11,9.218558737766891e-05,0.021925561411113185,6255101.071493361,0.0680310698535902,0.034769213174103454,14.55,5.32,0.26,neutro,bull,0.013731433364998935,0.03454354046023278,0.0,0.04598652442661244,0.14549999999999996,0.0,,,,,,
2025-06-30,CPOF11,-9.218558737755789e-05,0.021616296952930568,2103036.1020724582,0.0422873067400209,0.0393363232247861,14.74,5.35,0.24,neutro,bull,0.013918353451592536,0.03497226400598574,0.0,0.05530463746099601,0.14739999999999998,0.0,,,,,,
2025-07-31,CPOF11,0.0,0.00045522181273298195,602666.8083568754,0.012045585820083637,0.03982504647527771,14.9,5.23,0.26,neutro,neutro,0.009216589861751112,0.03533288157429304,0.0,0.05990783410138256,0.14900000000000002,0.0,,,,,,
2025-08-31,CPOF11,0.013731433364998935,0.030623083766453257,3363210.5068251593,-0.0040051790883883776,0.03457779709048743,14.9,5.13,-0.11,neutro,neutro,-0.004545454545454519,0.03533288157429304,0.0,0.045454545454545414,0.14900000000000002,0.0,,,,,,
2025-09-30,CPOF11,0.013918353451592536,0.030626315111038666,4354894.336288936,0.011924846874206585,0.029056651669200198,14.9,5.17,0.48,neutro,neutro,0.0,0.03533288157429304,0.0,,,,,,,,,
2025-10-31,CPOF11,0.009216589861751112,0.014201537659126351,9741688.537241375,0.015339890673726986,0.03561523992390356,14.9,4.68,0.09,neutro,neutro,0.004566210045662045,0.03533288157429304,0.0,,,,,,,,,
2025-11-30,CPOF11,-0.004545454545454519,0.014201537659126351,10067981.037241375,0.022794739039821765,0.040100626552996135,14.9,4.46,0.18,crescimento,neutro,0.0027397538973317204,0.03533288157429304,0.0,,,,,,,,,
2025-12-31,CPOF11,0.0,0.018999197242010577,10799538.920284938,0.02396342593653955,0.041145013435647575,14.9,4.26,0.33,crescimento,neutro,-0.054545454545454564,0.03533288157429304,0.0,,,,,,,,,
2026-01-31,CPOF11,0.004566210045662045,0.018925836659118473,30405249.427007522,0.3675459493858009,0.6164480697022482,14.9,4.44,0.33,crescimento,bear,-0.054545454545454564,0.03533288157429304,0.0,,,,,,,,,
2026-02-28,CPOF11,0.0027397538973317204,0.012348959952005745,26597334.10036723,0.36133577088448066,0.6167007528733027,14.9,3.81,0.7,crescimento,bear,0.033697603327916825,0.03533288157429304,0.0,,,,,,,,,
2026-03-31,CPOF11,-0.054545454545454564,0.10948790978010348,1276803.032553052,0.3157276961015967,0.024619774764606386,14.8,4.14,0.88,crescimento,bull,0.10086536407470703,0.035107539764980045,1.0,,,,,,,,,
2026-04-30,CPOF11,-0.054545454545454564,0.1090368867764938,686115.1705120027,-0.012751068636509544,0.02210291690391629,14.64,4.39,0.67,crescimento,neutro,0.10576923076923084,0.03474668646289181,1.0,,,,,,,,,
2026-05-31,CPOF11,0.033697603327916825,0.172042180508138,2301557.849697658,-0.0454730559064811,0.036801569078135504,14.4,4.72,0.58,crescimento,bear,0.013215859030837107,0.03420469761535849,0.0,,,,,,,,,
2026-06-30,CPOF11,0.10086536407470703,0.1315840723626551,11340274.216348799,-0.05187968349209704,0.04491561415389646,14.29,4.64,0.16,crescimento,bear,,,,,,,,,,,,
2026-07-31,CPOF11,0.10576923076923084,0.06634237211815786,10302720.126096332,-0.06200584147015731,0.04252273147925861,14.15,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2026-08-31,CPOF11,0.013215859030837107,0.008747787660782472,8010714.960454668,-0.06794153189106167,0.04155385396823223,13.96,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2026-06-30,ADSH11,0.019047600882393878,0.04076528791200001,16255584.817522064,-0.05187968349209704,0.04491561415389646,14.29,4.64,0.16,crescimento,bear,,,,,,,,,,,,
2026-07-31,ADSH11,0.01983003164505659,0.04769078752878088,15039291.07189955,-0.06200584147015731,0.04252273147925861,14.15,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2026-08-31,ADSH11,0.013084144469005299,0.04845498898884606,10592761.280817788,-0.06794153189106167,0.04155385396823223,13.96,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2024-04-30,VXXV11,0.032352941176470695,0.06468562056945971,2923512.4285714286,-0.02116586481048044,0.025479328177398734,10.65,3.69,0.38,crescimento,neutro,-0.36087369420702753,0.02562324337769417,0.0,-0.33523266856600187,0.10650000000000004,0.0,,,,,,
2024-05-31,VXXV11,-0.32683993459967675,0.6958594399186849,4332240.817322746,-0.022683270966900593,0.02738677336850551,10.46,3.93,0.46,crescimento,neutro,-0.019850581515351573,0.02518267848344924,0.0,0.019471906299040054,0.10460000000000003,0.0,,,,,,
2024-06-30,VXXV11,-0.3475783475783476,0.6958776567064315,1433185.8173227462,-0.038643700511168055,0.029782541446612416,10.4,4.23,0.21,crescimento,bear,-0.020378457059679778,0.02504343465293979,0.0,0.018922852983988436,0.10400000000000009,0.0,,,,,,
2024-07-31,VXXV11,-0.36087369420702753,0.04075691411935836,370496.3015873016,-0.027207652539436578,0.03067965526377214,10.4,4.5,0.38,crescimento,neutro,0.002971768202080227,0.02504343465293979,0.0,0.04011887072808329,0.10400000000000009,0.0,,,,,,
2024-08-31,VXXV11,-0.019850581515351573,0.04075691411935836,281431.50793650793,-0.011797888315305483,0.027036301092559174,10.4,4.24,-0.02,crescimento,neutro,0.04011887072808329,0.02504343465293979,1.0,0.04011887072808329,0.10400000000000009,0.0,,,,,,
2024-09-30,VXXV11,-0.020378457059679778,0.0,19121.74603174603,-0.020338263371765475,0.03208029191993322,10.5,4.42,0.44,crescimento,neutro,0.054977711738484425,0.02527547619234105,1.0,0.017830609212481363,0.10499999999999998,0.0,,,,,,
2024-10-31,VXXV11,0.002971768202080227,0.005943536404160455,45026.0,-0.04694974528569573,0.03411570715229702,10.65,4.76,0.56,crescimento,bear,0.051851851851851816,0.02562324337769417,1.0,0.01185185185185178,0.10650000000000004,0.0,,,,,,
2024-11-30,VXXV11,0.04011887072808329,0.0330046714548344,45102.80952380953,-0.07178029594842283,0.036573851076229215,11.04,4.87,0.39,neutro,bear,0.014285714285714235,0.026525786225343406,0.0,-0.024285714285714244,0.11040000000000005,0.0,,,,,,
2024-12-31,VXXV11,0.054977711738484425,0.042811909203363946,911909.6666666666,-0.069314083736288,0.08048039741647245,11.77,4.83,0.52,neutro,bear,-0.007042253521126751,0.028208791109630926,0.0,0.014084507042253502,0.11769999999999992,0.0,,,,,,
2025-01-31,VXXV11,0.051851851851851816,0.02857142857142847,1813430.1587301588,-0.06801444722302996,0.08163946128493198,12.24,4.56,0.16,neutro,bear,-0.014084507042253502,0.029288011710970174,0.0,0.025352112676056304,0.12240000000000006,0.0,,,,,,
2025-02-28,VXXV11,0.014285714285714235,0.0,1757148.5714285714,-0.032901053620675635,0.06505549585527251,13.15,5.06,1.31,neutro,bear,-0.014084507042253502,0.03136796922360818,0.0,0.025352112676056304,0.13149999999999995,0.0,,,,,,
2025-03-31,VXXV11,-0.007042253521126751,0.014084507042253502,709322.6984126985,0.017905226152806764,0.04704760367625331,13.57,5.48,0.56,neutro,bear,-0.007092198581560294,0.03232372019296026,0.0,0.05673758865248235,0.13569999999999993,0.0,,,,,,
2025-04-30,VXXV11,-0.014084507042253502,0.01982740370238942,1012327.7777777778,0.06881923808754631,0.04070913052968954,14.15,5.53,0.43,neutro,bull,0.0,0.03363921831949224,0.0,0.07857142857142851,0.14149999999999996,0.0,,,,,,
2025-05-31,VXXV11,-0.014084507042253502,0.01418439716312059,727294.2857142857,0.0680310698535902,0.034769213174103454,14.55,5.32,0.26,neutro,bull,0.0,0.03454354046023278,0.0,0.08857142857142852,0.14549999999999996,0.0,,,,,,
2025-06-30,VXXV11,-0.007092198581560294,0.0,702655.5555555555,0.0422873067400209,0.0393363232247861,14.74,5.35,0.24,neutro,bull,-0.021428571428571463,0.03497226400598574,0.0,0.11088570731026781,0.14739999999999998,0.0,,,,,,
2025-07-31,VXXV11,0.0,0.0,101400.0,0.012045585820083637,0.03982504647527771,14.9,5.23,0.26,neutro,neutro,-0.024285714285714244,0.03533288157429304,0.0,0.12857142857142856,0.14900000000000002,0.0,,,,,,
2025-08-31,VXXV11,0.0,0.0,186777.77777777778,-0.0040051790883883776,0.03457779709048743,14.9,5.13,-0.11,neutro,neutro,-0.024285714285714244,0.03533288157429304,0.0,0.1299999999999999,0.14900000000000002,0.0,,,,,,
2025-09-30,VXXV11,-0.021428571428571463,0.03182780327926275,292864.04761904763,0.011924846874206585,0.029056651669200198,14.9,5.17,0.48,neutro,neutro,0.051094890510948954,0.03533288157429304,1.0,,,,,,,,,
2025-10-31,VXXV11,-0.024285714285714244,0.03223345957883495,324192.4603174603,0.015339890673726986,0.03561523992390356,14.9,4.68,0.09,neutro,neutro,0.06588579795021965,0.03533288157429304,1.0,,,,,,,,,
2025-11-30,VXXV11,-0.024285714285714244,0.03223345957883495,236900.87301587302,0.022794739039821765,0.040100626552996135,14.9,4.46,0.18,crescimento,neutro,0.06588579795021965,0.03533288157429304,1.0,,,,,,,,,
2025-12-31,VXXV11,0.051094890510948954,0.048537470614514175,6540.174603174603,0.02396342593653955,0.041145013435647575,14.9,4.26,0.33,crescimento,neutro,0.03472222222222232,0.03533288157429304,0.0,,,,,,,,,
2026-01-31,VXXV11,0.06588579795021965,0.04887971235580658,571005.2222222222,0.3675459493858009,0.6164480697022482,14.9,4.44,0.33,crescimento,bear,0.03708791208791218,0.03533288157429304,1.0,,,,,,,,,
2026-02-28,VXXV11,0.06588579795021965,0.011633211294392758,558380.3492063492,0.36133577088448066,0.6167007528733027,14.9,3.81,0.7,crescimento,bear,0.04670329670329676,0.03533288157429304,1.0,,,,,,,,,
2026-03-31,VXXV11,0.03472222222222232,0.02167480493637717,4738398.936507937,0.3157276961015967,0.024619774764606386,14.8,4.14,0.88,crescimento,bull,0.04378522834521803,0.035107539764980045,1.0,,,,,,,,,
2026-04-30,VXXV11,0.03708791208791218,0.02617001249421491,10504664.81872171,-0.012751068636509544,0.02210291690391629,14.64,4.39,0.67,crescimento,neutro,0.04635761589403975,0.03474668646289181,1.0,,,,,,,,,
2026-05-31,VXXV11,0.04670329670329676,0.025121115268108726,13713323.778814407,-0.0454730559064811,0.036801569078135504,14.4,4.72,0.58,crescimento,bear,0.03805774278215224,0.03420469761535849,1.0,,,,,,,,,
2026-06-30,VXXV11,0.04378522834521803,0.03151254361750068,14760903.3937717,-0.05187968349209704,0.04491561415389646,14.29,4.64,0.16,crescimento,bear,,,,,,,,,,,,
2026-07-31,VXXV11,0.04635761589403975,0.034645554762578,14894821.457263764,-0.06200584147015731,0.04252273147925861,14.15,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2026-08-31,VXXV11,0.03805774278215224,0.033119769217957507,9523797.560663132,-0.06794153189106167,0.04155385396823223,13.96,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2026-04-30,MIDW11,0.03786401771130565,0.027232930841925025,5620589.258594119,-0.012751068636509544,0.02210291690391629,14.64,4.39,0.67,crescimento,neutro,0.02899910493781177,0.03474668646289181,0.0,,,,,,,,,
2026-05-31,MIDW11,0.0,0.02642973416662437,2115861.5178032224,-0.0454730559064811,0.036801569078135504,14.4,4.72,0.58,crescimento,bear,0.026168199809568193,0.03420469761535849,0.0,,,,,,,,,
2026-06-30,MIDW11,0.01325751743232595,0.00920583011288687,1960188.1554318988,-0.05187968349209704,0.04491561415389646,14.29,4.64,0.16,crescimento,bear,,,,,,,,,,,,
2026-07-31,MIDW11,0.02899910493781177,0.0616818487616065,7331757.462893274,-0.06200584147015731,0.04252273147925861,14.15,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2026-08-31,MIDW11,0.026168199809568193,0.061786621647914854,7644179.019193664,-0.06794153189106167,0.04155385396823223,13.96,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2024-05-31,CPUR11,-0.008096339158683796,0.031351794245856865,838816.8583941081,-0.022683270966900593,0.02738677336850551,10.46,3.93,0.46,crescimento,neutro,0.018263433054463984,0.02518267848344924,0.0,0.05601476993542831,0.10460000000000003,0.0,,,,,,
2024-06-30,CPUR11,0.1305491327918924,0.1925809674653233,22112.834791486224,-0.038643700511168055,0.029782541446612416,10.4,4.23,0.21,crescimento,bear,-0.12522366135861906,0.02504343465293979,0.0,-0.04293385356066837,0.10400000000000009,0.0,,,,,,
2024-07-31,CPUR11,0.021319800001432965,0.27979498627667737,122590.57222251287,-0.027207652539436578,0.03067965526377214,10.4,4.5,0.38,crescimento,neutro,-0.06560643872334682,0.02504343465293979,0.0,0.06361822693371444,0.10400000000000009,0.0,,,,,,
2024-08-31,CPUR11,0.018263433054463984,0.06777810127263878,1874831.1837550118,-0.011797888315305483,0.027036301092559174,10.4,4.24,-0.02,crescimento,neutro,0.052104256674860405,0.02504343465293979,1.0,0.02905820930151659,0.10400000000000009,0.0,,,,,,
2024-09-30,CPUR11,-0.12522366135861906,0.05655630777718007,1867983.752384761,-0.020338263371765475,0.03208029191993322,10.5,4.42,0.44,crescimento,neutro,0.07361966121547847,0.02527547619234105,1.0,0.07975467361373245,0.10499999999999998,0.0,,,,,,
2024-10-31,CPUR11,-0.06560643872334682,0.09776460267730189,424331.74057320185,-0.04694974528569573,0.03411570715229702,10.65,4.76,0.56,crescimento,bear,0.11595746774703763,0.02562324337769417,1.0,0.13297872880078287,0.10650000000000004,1.0,,,,,,
2024-11-30,CPUR11,0.052104256674860405,0.12167637945910689,1222189.5337412092,-0.07178029594842283,0.036573851076229215,11.04,4.87,0.39,neutro,bear,0.0,0.026525786225343406,0.0,0.028571446736653572,0.11040000000000005,0.0,,,,,,
2024-12-31,CPUR11,0.07361966121547847,0.15661792260218854,3933051.367024452,-0.069314083736288,0.08048039741647245,11.77,4.83,0.52,neutro,bear,-0.009523845854259694,0.028208791109630926,0.0,0.03714288984026237,0.11769999999999992,0.0,,,,,,
2025-01-31,CPUR11,0.11595746774703763,0.1404506125838909,6726309.712659366,-0.06801444722302996,0.08163946128493198,12.24,4.56,0.16,neutro,bear,-0.018112448477493936,0.029288011710970174,0.0,0.022878910996637858,0.12240000000000006,0.0,,,,,,
2025-02-28,CPUR11,0.0,0.11997077667022078,10906202.324225789,-0.032901053620675635,0.06505549585527251,13.15,5.06,1.31,neutro,bear,-0.014285677955264142,0.03136796922360818,0.0,-0.009523845854259694,0.13149999999999995,0.0,,,,,,
2025-03-31,CPUR11,-0.009523845854259694,0.12119284425250376,7842492.601543412,0.017905226152806764,0.04704760367625331,13.57,5.48,0.56,neutro,bear,0.02884617324411587,0.03232372019296026,0.0,-0.0076923006385033466,0.13569999999999993,0.0,,,,,,
2025-04-30,CPUR11,-0.018112448477493936,0.11703868989619899,7550224.169584623,0.06881923808754631,0.04070913052968954,14.15,5.53,0.43,neutro,bull,0.03883491370127201,0.03363921831949224,1.0,0.008737878730220583,0.14149999999999996,0.0,,,,,,
2025-05-31,CPUR11,-0.014285677955264142,0.07442572402750709,6838185.658072956,0.0680310698535902,0.034769213174103454,14.55,5.32,0.26,neutro,bull,-0.007729460942753508,0.03454354046023278,0.0,0.0038647304713768094,0.14549999999999996,0.0,,,,,,
2025-06-30,CPUR11,0.02884617324411587,0.04808475337936752,9678600.512382977,0.0422873067400209,0.0393363232247861,14.74,5.35,0.24,neutro,bull,-0.013084055340562895,0.03497226400598574,0.0,-0.04672897279559296,0.14739999999999998,0.0,,,,,,
2025-07-31,CPUR11,0.03883491370127201,0.0721623824905462,6848541.386003313,0.012045585820083637,0.03982504647527771,14.9,5.23,0.26,neutro,neutro,-0.00467291510524781,0.03533288157429304,0.0,0.00467291510524781,0.14900000000000002,0.0,,,,,,
2025-08-31,CPUR11,-0.007729460942753508,0.07260778307693387,2852208.3385417876,-0.0040051790883883776,0.03457779709048743,14.9,5.13,-0.11,neutro,neutro,0.0516065929257612,0.03533288157429304,1.0,0.07108077017508596,0.14900000000000002,0.0,,,,,,
2025-09-30,CPUR11,-0.013084055340562895,0.06428983607879309,7365108.996898091,0.011924846874206585,0.029056651669200198,14.9,5.17,0.48,neutro,neutro,0.031249991533431443,0.03533288157429304,0.0,,,,,,,,,
2025-10-31,CPUR11,-0.00467291510524781,0.06739755972318213,18326420.249457616,0.015339890673726986,0.03561523992390356,14.9,4.68,0.09,neutro,neutro,0.007511730194512012,0.03533288157429304,0.0,,,,,,,,,
2025-11-30,CPUR11,0.0516065929257612,0.0889607557253767,19907324.65187009,0.022794739039821765,0.040100626552996135,14.9,4.46,0.18,crescimento,neutro,-0.037037089364844955,0.03533288157429304,0.0,,,,,,,,,
2025-12-31,CPUR11,0.031249991533431443,0.16557748505854522,22142272.818703,0.02396342593653955,0.041145013435647575,14.9,4.26,0.33,crescimento,neutro,-0.05234165569590943,0.03533288157429304,0.0,,,,,,,,,
2026-01-31,CPUR11,0.007511730194512012,0.1773859198852183,10981595.776219126,0.3675459493858009,0.6164480697022482,14.9,4.44,0.33,crescimento,bear,-0.031686785966321906,0.03533288157429304,0.0,,,,,,,,,
2026-02-28,CPUR11,-0.037037089364844955,0.14839885967716507,2973409.4637609813,0.36133577088448066,0.6167007528733027,14.9,3.81,0.7,crescimento,bear,-0.0009614688052203002,0.03533288157429304,0.0,,,,,,,,,
2026-03-31,CPUR11,-0.05234165569590943,0.12339118098273645,861446.3818360737,0.3157276961015967,0.024619774764606386,14.8,4.14,0.88,crescimento,bull,-0.011627896231359958,0.035107539764980045,0.0,,,,,,,,,
2026-04-30,CPUR11,-0.031686785966321906,0.0645741127626105,4610490.830275732,-0.012751068636509544,0.02210291690391629,14.64,4.39,0.67,crescimento,neutro,0.034648666485233015,0.03474668646289181,0.0,,,,,,,,,
2026-05-31,CPUR11,-0.0009614688052203002,0.08080822436502401,4648166.088956742,-0.0454730559064811,0.036801569078135504,14.4,4.72,0.58,crescimento,bear,0.058710263380238326,0.03420469761535849,1.0,,,,,,,,,
2026-06-30,CPUR11,-0.011627896231359958,0.09765857663236406,1067863.8590652072,-0.05187968349209704,0.04491561415389646,14.29,4.64,0.16,crescimento,bear,,,,,,,,,,,,
2026-07-31,CPUR11,0.034648666485233015,0.1250332423040466,1407462.7757014472,-0.06200584147015731,0.04252273147925861,14.15,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2026-08-31,CPUR11,0.058710263380238326,0.12023490963301242,1382553.7608298347,-0.06794153189106167,0.04155385396823223,13.96,4.44,0.07,crescimento,bear,,,,,,,,,,,,
2024-05-31,HSLG11,-0.046569389712373455,0.08445478617766908,777388.0268115089,-0.022683270966900593,0.02738677336850551,10.46,3.93,0.46,crescimento,neutro,-0.06176050126605881,0.02518267848344924,0.0,-0.07739061615084819,0.10460000000000003,0.0,,,,,,
2024-06-30,HSLG11,-0.11304167141625199,0.11934922686296771,639145.0585000174,-0.038643700511168055,0.029782541446612416,10.4,4.23,0.21,crescimento,bear,-0.021981779477137975,0.02504343465293979,0.0,-0.059681153884187155,0.10400000000000009,0.0,,,,,,
2024-07-31,HSLG11,-0.035698378051567614,0.12773184965885181,730983.2667933872,-0.027207652539436578,0.03067965526377214,10.4,4.5,0.38,crescimento,neutro,-0.04782712694362945,0.02504343465293979,0.0,-0.07392504089462326,0.10400000000000009,0.0,,,,,,
2024-08-31,HSLG11,-0.06176050126605881,0.08974175559780359,609419.3758362059,-0.011797888315305483,0.027036301092559174,10.4,4.24,-0.02,crescimento,neutro,-0.06698288699670185,0.02504343465293979,0.0,-0.0872281432504397,0.10400000000000009,0.0,,,,,,
2024-09-30,HSLG11,-0.021981779477137975,0.084408900954253,506159.807755001,-0.020338263371765475,0.03208029191993322,10.5,4.42,0.44,crescimento,neutro,-0.10900198335820044,0.02527547619234105,0.0,0.025387215971208965,0.10499999999999998,0.0,,,,,,
2024-10-31,HSLG11,-0.04782712694362945,0.14931469331016056,600586.8565528507,-0.04694974528569573,0.03411570715229702,10.65,4.76,0.56,crescimento,bear,-0.12774694361313643,0.02562324337769417,0.0,0.05047090461939474,0.10650000000000004,0.0,,,,,,
2024-11-30,HSLG11,-0.06698288699670185,0.1713428089242819,695150.6561858162,-0.07178029594842283,0.036573851076229215,11.04,4.87,0.39,neutro,bear,-0.10328582360140148,0.026525786225343406,0.0,0.1337879815422578,0.11040000000000005,1.0,,,,,,
2024-12-31,HSLG11,-0.10900198335820044,0.21576754046285881,701091.1267898802,-0.069314083736288,0.08048039741647245,11.77,4.83,0.52,neutro,bear,0.10116321588892419,0.028208791109630926,1.0,0.20572470819885158,0.11769999999999992,1.0,,,,,,
2025-01-31,HSLG11,-0.12774694361313643,0.20758729535937756,608545.3432313222,-0.06801444722302996,0.08163946128493198,12.24,4.56,0.16,neutro,bear,0.15406983958944065,0.029288011710970174,1.0,0.26896457474731594,0.12240000000000006,1.0,,,,,,
2025-02-28,HSLG11,-0.10328582360140148,0.1854758629950715,546768.7715544928,-0.032901053620675635,0.06505549585527251,13.15,5.06,1.31,neutro,bear,0.17533186336674245,0.03136796922360818,1.0,0.3315819062240648,0.13149999999999995,1.0,,,,,,
2025-03-31,HSLG11,0.10116321588892419,0.16421897240236108,548691.4792559185,0.017905226152806764,0.04704760367625331,13.57,5.48,0.56,neutro,bear,-0.020059376159124676,0.03232372019296026,0.0,0.08664692049564171,0.13569999999999993,0.0,,,,,,
2025-04-30,HSLG11,0.15406983958944065,0.1596497891569561,523933.44739944214,0.06881923808754631,0.04070913052968954,14.15,5.53,0.43,neutro,bull,-0.033825112173692884,0.03363921831949224,0.0,0.11682856594566737,0.14149999999999996,0.0,,,,,,
2025-05-31,HSLG11,0.17533186336674245,0.16036886072569054,533479.0606345525,0.0680310698535902,0.034769213174103454,14.55,5.32,0.26,neutro,bull,-0.07176468793083635,0.03454354046023278,0.0,0.05882352941176472,0.14549999999999996,0.0,,,,,,
2025-06-30,HSLG11,-0.020059376159124676,0.09054267944934093,493546.71597471694,0.0422873067400209,0.0393363232247861,14.74,5.35,0.24,neutro,bull,0.06649716152508045,0.03497226400598574,1.0,0.06589150438801084,0.14739999999999998,0.0,,,,,,
2025-07-31,HSLG11,-0.033825112173692884,0.10004818992714128,401298.00919039286,0.012045585820083637,0.03982504647527771,14.9,5.23,0.26,neutro,neutro,0.08007444697547328,0.03533288157429304,1.0,0.11967720700710838,0.14900000000000002,0.0,,,,,,
